,Image,RAM_Tags,YOLO_Tags
723,10192.jpg,car | city street | cross | crosswalk | person | intersection | man | road | shirt | short | spray | stand | street corner | walk,"7 person, 2 car"
724,10206.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk,"8 person, 2 car"
725,10220.jpg,car | city street | cross | crosswalk | person | man | pavement | road | short | street corner | walk,"5 person, 3 car"
726,10234.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | suv | walk,"5 person, 2 car"
727,10248.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | woman | zebra crossing,"5 person, 2 car"
728,10262.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | zebra crossing,"5 person, 2 car"
729,10276.jpg,car | city street | cross | crosswalk | person | intersection | man | road | street corner | walk,"2 person, 3 car"
730,10290.jpg,car | city street | cross | crosswalk | intersection | man | pavement | road | shirt | street corner | walk,"5 person, 3 car"
731,10304.jpg,car | city street | cross | crosswalk | man | pavement | road | shirt | skateboarder | street corner | walk,"6 person, 2 car"
732,10318.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | pavement | pedestrian | road | sedan | street corner | suv | walk | white,"6 person, 2 car, 1 traffic light"
733,10332.jpg,car | city street | crosswalk | curb | drive | intersection | license plate | road | sedan | street corner | suv | white,"5 person, 4 car"
734,10346.jpg,car | city street | crosswalk | curb | drive | intersection | license plate | park | road | sedan | street corner | suv | white,"5 person, 5 car"
735,10360.jpg,car | city street | crosswalk | curb | drive | intersection | license plate | park | road | sedan | street corner | suv | vehicle | white,"5 person, 4 car"
736,10374.jpg,car | city street | crosswalk | curb | drive | intersection | license plate | park | road | sedan | street corner | suv | white,"5 person, 5 car"
737,10388.jpg,car | city street | curb | drive | intersection | license plate | park | road | sedan | street corner | suv | white,"4 person, 5 car"
738,10402.jpg,car | city street | curb | drive | intersection | license plate | park | pavement | road | sedan | street corner | suv | vehicle | white,"5 person, 5 car"
739,10416.jpg,car | city street | cross | crosswalk | drive | person | intersection | man | pavement | road | sedan | street corner | walk,"3 person, 3 car"
740,10430.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"5 person, 4 car"
741,10444.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"5 person, 2 car, 1 handbag"
742,10458.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"7 person, 2 car, 2 handbag"
743,10472.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"6 person, 2 car"
744,10486.jpg,car | city street | cross | crosswalk | person | man | pavement | road | walk,"5 person, 3 car"
745,10500.jpg,car | city street | cross | crosswalk | person | man | pavement | road | street corner | street sign | suv | walk,"6 person, 2 car, 1 handbag"
746,10514.jpg,black | car | city street | crosswalk | curb | drive | intersection | license plate | pavement | road | street corner | suv | vehicle,"4 person, 3 car"
747,10528.jpg,black | car | city street | curb | drive | intersection | license plate | minivan | pavement | road | sedan | street corner | street sign | suv | van | vehicle,"5 person, 3 car"
748,10542.jpg,black | building | car | city street | curb | drive | intersection | license plate | minivan | pavement | road | sedan | street corner | suv | vehicle,"3 person, 3 car"
749,10556.jpg,black | building | car | city street | curb | drive | intersection | minivan | pavement | road | street corner | suv | vehicle,3 car
750,10570.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | suv,"2 person, 3 car"
751,10584.jpg,car | city street | crack | cross | crosswalk | drive | person | intersection | man | pavement | road | street corner | suv | walk,"3 person, 3 car"
752,10598.jpg,car | city street | cross | crosswalk | jeans | pavement | road | shirt | stand | street corner | walk | woman,"7 person, 3 car, 2 handbag"
753,10612.jpg,bag | carry | city street | cross | crosswalk | person | man | pavement | road | shirt | shopping bag | street corner | walk | white | woman,"8 person, 2 car, 1 handbag"
754,10626.jpg,car | city street | cross | crosswalk | person | intersection | jeans | man | pavement | road | shirt | shopping bag | street corner | walk | white | woman,"7 person, 2 car, 1 baseball glove"
755,10640.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | shirt | shopping bag | street corner | walk | white | woman | zebra crossing,"8 person, 2 car"
756,10654.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk | woman,"8 person, 2 car, 1 handbag"
757,10668.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"8 person, 2 car"
758,10682.jpg,city street | cross | crosswalk | person | man | pavement | pedestrian | road | street corner | walk | woman,"8 person, 2 car, 1 backpack"
759,10696.jpg,city | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"9 person, 2 car, 1 backpack"
760,10710.jpg,car | city | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"8 person, 2 car, 1 backpack, 1 handbag"
761,10724.jpg,car | city | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"7 person, 2 car"
762,10738.jpg,car | city | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | zebra crossing,"6 person, 2 car"
763,10752.jpg,car | city | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"7 person, 2 car"
764,10766.jpg,car | city | city street | cross | crosswalk | person | intersection | jog | man | pavement | pedestrian | road | street corner | walk | woman,"12 person, 3 car"
765,10780.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pavement | road | street corner | walk | woman,"5 person, 3 car"
766,10794.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pavement | road | shirt | street corner | walk | white | woman,"6 person, 4 car"
767,10808.jpg,brown | city street | cross | dog | person | leash | man | pavement | road | skateboarder | street corner | walk,"6 person, 3 car, 1 dog"
768,10822.jpg,cross | dog | person | leash | man | pavement | road | street corner | walk | woman,"7 person, 6 car, 1 dog, 1 handbag"
769,10836.jpg,cross | dog | girl | person | leash | pavement | road | street corner | walk | woman,"10 person, 2 car, 1 dog"
770,10850.jpg,cross | dog | dress | girl | person | leash | pavement | pet | road | street corner | walk | woman,"10 person, 3 car, 1 dog, 2 handbag"
771,10864.jpg,black | city street | cross | dog | dress | girl | person | leash | pavement | road | street corner | walk | woman,"10 person, 3 car, 2 dog"
772,10878.jpg,cross | crosswalk | dog | dress | girl | person | leash | pavement | pet | road | street corner | walk | woman,"10 person, 1 bicycle, 5 car, 1 dog"
773,10892.jpg,cross | dog | person | leash | pavement | road | walk | woman,"12 person, 1 bicycle, 3 car, 1 dog"
774,10906.jpg,city street | cross | dog | person | leash | pavement | road | street corner | walk | woman,"9 person, 1 bicycle, 7 car, 2 dog, 1 handbag"
775,10920.jpg,cross | crosswalk | dog | person | leash | pavement | road | walk | woman,"10 person, 2 car, 1 motorcycle, 2 dog"
776,10934.jpg,city street | cross | crosswalk | dog | person | leash | man | road | walk | woman,"7 person, 2 car, 2 dog"
777,10948.jpg,city street | cross | crosswalk | dog | person | leash | man | pavement | road | street corner | walk | zebra crossing,"8 person, 2 car, 2 dog"
778,10962.jpg,car | city street | cross | crosswalk | dog | person | intersection | leash | man | pavement | pedestrian | road | street corner | walk,"5 person, 3 car, 2 dog"
779,10976.jpg,car | city street | cross | crosswalk | person | intersection | leash | man | pavement | pedestrian | road | street corner | walk,"6 person, 2 car"
780,10990.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 2 car"
781,11004.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"6 person, 2 car"
782,11018.jpg,car | city | city street | cross | crosswalk | person | intersection | man | pavement | road | stand | street corner | walk,"6 person, 2 car"
783,11032.jpg,car | city | city street | cross | crosswalk | person | intersection | jog | man | pavement | pedestrian | road | street corner | walk | woman,"4 person, 3 car"
784,11046.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | skateboarder | street corner | walk | woman,"3 person, 3 car"
785,11060.jpg,car | city street | cross | crosswalk | person | skate | intersection | man | pavement | road | skateboarder | street corner | suv | walk | woman,"2 person, 3 car"
786,11074.jpg,car | city street | cross | crosswalk | girl | person | man | pavement | road | street corner | walk | woman,"5 person, 3 car"
787,11088.jpg,city street | cross | crosswalk | person | skate | man | pavement | ride | road | skateboard | skateboarder | street corner | walk | woman,"6 person, 2 car, 1 truck"
788,11102.jpg,city street | cross | crosswalk | person | man | pavement | road | street corner | walk | woman,"7 person, 2 car"
789,11116.jpg,building | car | city | city street | crosswalk | curb | drive | person | intersection | pavement | road | street corner,"3 person, 3 car"
790,11130.jpg,building | car | city | city street | crosswalk | curb | drive | person | intersection | pavement | road | street corner,"4 person, 3 car"
791,11144.jpg,building | car | city | city street | crosswalk | curb | drive | person | intersection | pavement | road | street corner,"7 person, 2 car"
792,11158.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"5 person, 2 car"
793,11172.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"6 person, 2 car"
794,11186.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | traffic light | street corner,"6 person, 2 car"
795,11200.jpg,building | car | city | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"6 person, 2 car"
796,11214.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"3 person, 2 car"
797,11228.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"6 person, 3 car"
798,11242.jpg,building | car | city street | cross | crosswalk | drive | person | intersection | pavement | road | traffic light | street corner,"7 person, 3 car"
799,11256.jpg,building | car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner,"5 person, 3 car"
800,11270.jpg,building | car | city street | crosswalk | drive | intersection | pavement | road | street corner,"7 person, 3 car"
801,11284.jpg,building | car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner,"6 person, 3 car"
802,11298.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"5 person, 3 car"
803,11312.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"3 person, 3 car"
804,11326.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"3 person, 4 car"
805,11340.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"1 person, 4 car"
806,11354.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"3 person, 4 car"
807,11368.jpg,car | city street | crosswalk | drive | intersection | pavement | road | street corner | suv,"4 person, 4 car"
808,11382.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner,"3 person, 4 car"
809,11396.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner,5 car
810,11410.jpg,black | car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner,"5 person, 7 car"
811,11424.jpg,building | car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner,"5 person, 3 car"
812,11438.jpg,building | car | city street | crosswalk | drive | intersection | pavement | road | street corner,"5 person, 3 car"
813,11452.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"3 person, 6 car"
814,11466.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"6 person, 4 car"
815,11480.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"7 person, 3 car"
816,11494.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"5 person, 3 car"
817,11508.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner,"4 person, 3 car"
818,11522.jpg,building | car | city street | cross | crosswalk | drive | intersection | pavement | road | street corner,"5 person, 3 car"
819,11536.jpg,car | city street | cross | crosswalk | drive | person | intersection | pavement | road | street corner,"3 person, 3 car"
820,11550.jpg,building | car | city street | crosswalk | drive | intersection | pavement | road | street corner | street sign,"4 person, 3 car"
821,11564.jpg,car | city street | cross | crosswalk | intersection | pavement | road | street corner,"5 person, 3 car, 1 parking meter"
822,11578.jpg,car | city street | cross | crosswalk | intersection | parking meter | pavement | road | street corner,"5 person, 3 car"
823,11592.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | road | street corner | walk | woman,"8 person, 3 car, 1 fire hydrant"
824,11606.jpg,car | city street | cross | crosswalk | person | intersection | man | red | road | street corner | walk,"8 person, 3 car, 1 motorcycle"
825,11620.jpg,car | city street | cross | crosswalk | person | intersection | man | parking meter | pavement | red | road | street corner,"7 person, 3 car, 1 motorcycle"
826,11634.jpg,car | city street | cross | crosswalk | person | intersection | jog | khaki | man | motorcycle | ride | road | scooter | street corner | walk | woman,"8 person, 3 car, 1 motorcycle"
827,11648.jpg,bicycle | car | city street | cross | crosswalk | person | skate | intersection | man | motorcycle | push | ride | road | scooter | skateboard | skateboarder | street corner | walk,"4 person, 1 bicycle, 3 car, 1 motorcycle"
828,11662.jpg,car | city street | cross | person | man | motorcycle | pavement | red | road | short | street corner | walk,"5 person, 1 bicycle, 3 car, 1 traffic light"
829,11676.jpg,bicycle | car | city street | cross | crosswalk | person | intersection | man | pavement | ride | road | scooter | walk,"8 person, 1 bicycle, 3 car, 1 skis"
830,11690.jpg,bicycle | boy | car | child | cross | crosswalk | intersection | man | push | ride | road | spray | street corner | walk,"10 person, 1 bicycle, 3 car, 1 traffic light"
831,11704.jpg,bicycle | boy | child | cross | crosswalk | person | intersection | man | pavement | push | ride | road | street corner,"9 person, 1 bicycle, 3 car, 1 handbag"
832,11718.jpg,bicycle | boy | child | cross | crosswalk | intersection | man | ride | road | spray | street corner,"8 person, 1 bicycle, 3 car"
833,11732.jpg,bicycle | boy | city street | cross | crosswalk | person | intersection | man | pavement | push | ride | road | spray | stand | street corner | wash,"10 person, 1 bicycle, 2 car, 1 backpack"
834,11746.jpg,bicycle | bicycle helmet | boy | child | city street | cross | crosswalk | helmet | person | man | pavement | ride | road | spray | street corner | wash,"9 person, 1 bicycle, 2 car, 1 traffic light"
835,11760.jpg,bicycle | boy | child | cross | crosswalk | person | intersection | man | pavement | ride | road | spray | street corner | wash,"8 person, 1 bicycle, 2 car, 1 traffic light"
836,11774.jpg,bicycle | boy | child | city street | cross | crosswalk | person | intersection | man | pavement | push | ride | road | spray | street corner,"8 person, 1 bicycle, 2 car"
837,11788.jpg,bicycle | boy | city street | cross | crosswalk | person | intersection | man | pavement | push | ride | road | spray | street corner,"9 person, 1 bicycle, 2 car"
838,11802.jpg,bicycle | bicycle helmet | boy | child | city street | cross | crosswalk | helmet | person | intersection | man | pavement | push | ride | road | street corner | walk,"7 person, 2 car, 1 motorcycle"
839,11816.jpg,city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | skateboard | skateboarder | spray | street corner | walk,"13 person, 2 car"
840,11830.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 4 car"
841,11844.jpg,car | city street | cross | crosswalk | curb | drive | person | intersection | pavement | road | street corner | walk,"9 person, 5 car, 1 traffic light"
842,11858.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | stand | street corner | walk,"8 person, 4 car, 1 traffic light"
843,11872.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk,"9 person, 2 car, 1 traffic light"
844,11886.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | ride | road | street corner | walk,"9 person, 2 car, 1 traffic light"
845,11900.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | zebra crossing,"9 person, 2 car, 1 traffic light"
846,11914.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | stand | street corner | walk | woman,"11 person, 2 car, 1 traffic light"
847,11928.jpg,car | city street | cross | crosswalk | person | intersection | pedestrian | road | street corner | walk | woman | zebra crossing,"9 person, 2 car, 1 traffic light"
848,11942.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"10 person, 2 car, 1 traffic light"
849,11956.jpg,city street | cross | crosswalk | person | man | pavement | road | street corner | walk | woman,"10 person, 2 car"
850,11970.jpg,child | city street | cross | crosswalk | person | man | pavement | road | street corner | walk | woman,"11 person, 2 car, 1 traffic light"
851,11984.jpg,child | city street | cross | crosswalk | girl | person | intersection | pavement | pedestrian | road | street corner | walk | woman,"10 person, 2 car"
852,11998.jpg,car | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"6 person, 2 car"
853,12012.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk | woman | zebra crossing,"5 person, 2 car"
854,12026.jpg,city street | cross | crosswalk | person | man | pavement | road | spray | street corner | walk | woman,"4 person, 2 car, 1 traffic light, 1 handbag"
855,12040.jpg,car | city street | cross | crosswalk | girl | person | intersection | pavement | road | street corner | walk | woman | zebra crossing,"6 person, 3 car, 1 traffic light"
856,12054.jpg,car | city street | cross | crosswalk | person | intersection | road | street corner | walk | woman | zebra crossing,"6 person, 3 car, 1 traffic light"
857,12068.jpg,car | city street | cross | crosswalk | girl | person | intersection | pavement | road | street corner | walk | woman,"4 person, 4 car, 1 traffic light"
858,12082.jpg,car | city street | cross | crosswalk | girl | person | pavement | road | street corner | walk | woman,"6 person, 3 car, 1 traffic light, 1 handbag"
859,12096.jpg,car | city street | cross | crosswalk | girl | pavement | road | sandal | street corner | walk | woman,"7 person, 1 bicycle, 5 car, 1 traffic light, 1 handbag"
860,12110.jpg,car | city street | cross | girl | person | pavement | road | sedan | street corner | suv | walk | white | woman,"6 person, 5 car, 1 traffic light, 2 backpack"
861,12124.jpg,car | city street | curb | drive | intersection | park | pavement | road | sedan | street corner | suv,"3 car, 1 traffic light"
862,12138.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner,"4 person, 2 car, 1 traffic light"
863,12152.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"4 person, 2 car, 1 traffic light"
864,12166.jpg,bicycle | biker | blue | car | city street | cross | crosswalk | person | intersection | man | pavement | ride | road | street corner,"5 person, 2 car, 1 motorcycle, 1 traffic light"
865,12180.jpg,bicycle | biker | blue | boy | car | city street | cross | crosswalk | person | intersection | man | ride | road | street corner,"2 person, 1 bicycle, 2 car, 1 traffic light"
866,12194.jpg,bicycle | biker | car | city street | cross | crosswalk | person | intersection | man | ride | road | scooter | street corner | zebra crossing,"5 person, 2 bicycle, 2 car, 1 traffic light"
867,12208.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | ride | road | street corner,"6 person, 2 bicycle, 2 car"
868,12222.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | ride | road | street corner,"3 person, 1 bicycle, 2 car, 1 traffic light"
869,12236.jpg,building | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | street sign,"3 person, 3 car, 1 traffic light"
870,12250.jpg,car | city street | cross | crosswalk | curb | drive | intersection | pavement | road | street corner,"3 person, 4 car, 1 traffic light"
871,12264.jpg,black | car | city street | curb | drive | intersection | moped | motorbike | motorcycle | motorcyclist | park | pavement | road | scooter | sedan | street corner,"4 person, 3 car, 1 motorcycle"
872,12278.jpg,blue | car | city street | curb | drive | person | intersection | man | moped | motorbike | motorcycle | motorcyclist | pavement | ride | road | scooter | street corner,"4 person, 3 car, 1 motorcycle"
873,12292.jpg,blue | car | city street | crosswalk | drive | person | intersection | man | moped | motorbike | motorcycle | motorcyclist | ride | road | scooter | street corner,"6 person, 2 car, 1 motorcycle"
874,12306.jpg,car | city street | crosswalk | drive | person | intersection | motorcycle | pavement | road | scooter | street corner,"3 person, 3 car, 1 motorcycle"
875,12320.jpg,ambulance | car | city street | crosswalk | curb | drive | intersection | pavement | road | street corner | van | white,"2 person, 3 car, 1 truck"
876,12334.jpg,ambulance | car | city street | cross | crosswalk | curb | drive | person | intersection | pavement | road | street corner | van | white,"4 person, 3 car, 1 truck"
877,12348.jpg,ambulance | car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | van | walk | white,"5 person, 2 car"
878,12362.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"4 person, 3 car"
879,12376.jpg,car | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk,"7 person, 3 car"
880,12390.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"5 person, 2 car"
881,12404.jpg,blue | car | city street | cross | crosswalk | person | intersection | man | pavement | road | stand | street corner | walk,"6 person, 2 car, 1 handbag"
882,12418.jpg,blue | car | city street | cross | crosswalk | person | intersection | jumpsuit | man | pavement | pedestrian | road | stand | street corner | walk | woman | zebra crossing,"6 person, 2 car"
883,12432.jpg,blue | car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"8 person, 2 car"
884,12446.jpg,blue | car | city street | cross | crosswalk | person | intersection | pedestrian | road | street corner | walk | woman,"9 person, 2 car"
885,12460.jpg,blue | city street | cross | crosswalk | person | intersection | pavement | road | street corner | walk | woman | zebra crossing,"9 person, 3 car, 1 backpack"
886,12474.jpg,bag | blue | carry | city street | clean | cross | crosswalk | person | pavement | plastic | road | shopping bag | street corner | walk | woman,"8 person, 6 car, 3 backpack, 2 handbag"
887,12488.jpg,blue | city street | cross | crosswalk | person | pavement | pedestrian | road | shopping bag | walk | woman,"9 person, 3 car, 1 backpack, 1 handbag"
888,12502.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"9 person, 3 car, 1 backpack, 1 handbag"
889,12516.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | zebra crossing,"6 person, 3 car, 1 handbag"
890,12530.jpg,car | city street | cross | crosswalk | person | man | pavement | road | street corner | walk,"8 person, 4 car"
891,12544.jpg,car | city street | cross | crosswalk | person | man | pavement | road | street corner | walk,"10 person, 2 car"
892,12558.jpg,car | city street | cross | crosswalk | person | man | pavement | road | street corner | walk,"10 person, 2 car, 1 skateboard"
893,12572.jpg,car | city street | cross | crosswalk | person | man | pavement | push | road | skateboard | skateboarder | street corner | walk,"6 person, 2 car"
894,12586.jpg,bag | city street | cross | crosswalk | person | man | pavement | road | shopping bag | skateboarder | spray | street corner | walk,"9 person, 4 car, 1 skateboard"
895,12600.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | skateboarder | street corner | walk,"8 person, 1 bicycle, 3 car, 1 handbag"
896,12614.jpg,bicycle | biker | car | city | city street | cross | crosswalk | person | intersection | man | pedestrian | road | urban | walk | zebra crossing,"5 person, 1 bicycle, 3 car, 3 handbag"
897,12628.jpg,car | city | city street | cross | crosswalk | person | intersection | pavement | pedestrian | road | street corner | walk | woman | zebra crossing,"8 person, 3 car"
898,12642.jpg,car | city street | cross | crosswalk | dress | girl | intersection | pavement | road | short | street corner | walk | woman | zebra crossing,"7 person, 3 car"
899,12656.jpg,car | city street | cross | crosswalk | dress | girl | person | intersection | pavement | road | street corner | walk | woman,"8 person, 3 car"
900,12670.jpg,city street | cross | crosswalk | dress | person | pavement | road | sandal | street corner | walk | woman,"6 person, 4 car, 1 traffic light, 2 skateboard"
901,12684.jpg,car | city street | cross | crosswalk | person | pavement | road | sandal | street corner | walk | woman,"8 person, 4 car, 1 traffic light, 1 skateboard"
902,12698.jpg,black | car | city street | crosswalk | curb | drive | intersection | park | pavement | road | sedan | street corner,"7 person, 4 car, 1 traffic light"
903,12712.jpg,car | city street | curb | drive | intersection | park | pavement | road | street corner | street sign,"6 person, 3 car, 1 traffic light"
904,12726.jpg,car | city street | cross | crosswalk | drive | person | intersection | park | pavement | road | street corner | suv,"8 person, 3 car, 1 traffic light"
905,12740.jpg,black | car | city street | cross | crosswalk | curb | drive | intersection | pavement | road | street corner | suv | vehicle,"9 person, 5 car, 1 traffic light"
906,12754.jpg,black | car | city street | curb | drive | intersection | license plate | park | pavement | road | street corner | suv | vehicle,"7 person, 4 car, 1 traffic light"
907,12768.jpg,black | car | city street | curb | drive | intersection | minivan | park | pavement | road | street corner | suv | vehicle,"3 person, 5 car, 1 traffic light"
908,12782.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner | suv,"2 person, 3 car, 1 traffic light"
909,12796.jpg,car | city street | cross | crosswalk | curb | drive | intersection | park | pavement | road | street corner | suv,"4 person, 3 car, 1 traffic light"
910,12810.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner | suv,"5 person, 3 car, 1 traffic light"
911,12824.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner | suv,"3 person, 3 car, 1 traffic light"
912,12838.jpg,car | city street | crosswalk | drive | intersection | park | pavement | road | street corner | suv,"2 person, 4 car, 1 traffic light"
913,12852.jpg,car | city street | crosswalk | curb | drive | intersection | park | pavement | road | street corner | suv,"3 person, 3 car"
914,12866.jpg,car | city street | cross | crosswalk | curb | drive | intersection | park | pavement | road | sedan | street corner | suv,"2 person, 3 car"
915,12880.jpg,car | city street | cross | crosswalk | curb | drive | intersection | park | pavement | road | sedan | street corner | suv,"2 person, 4 car"
916,12894.jpg,car | city street | cross | crosswalk | curb | drive | intersection | license plate | park | pavement | road | sedan | street corner | suv,"3 person, 4 car"
917,12908.jpg,car | city street | cross | crosswalk | drive | person | intersection | road | sedan | street corner | suv,"2 person, 4 car, 1 traffic light"
918,12922.jpg,car | city street | cross | crosswalk | drive | intersection | road | sedan | street corner | suv,"1 person, 1 bicycle, 5 car, 1 traffic light"
919,12936.jpg,car | city street | cross | crosswalk | drive | person | intersection | road | sedan | street corner | suv | vehicle,"2 person, 6 car"
920,12950.jpg,bicycle | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | ride | road | street corner | suv,"3 person, 1 bicycle, 4 car"
921,12964.jpg,bicycle | bicycle helmet | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | ride | road | street corner,"2 person, 2 bicycle, 6 car, 1 traffic light"
922,12978.jpg,bicycle | bicycle helmet | biker | car | city street | cross | person | intersection | man | ride | road | shirtless,"3 person, 1 bicycle, 4 car, 1 motorcycle, 1 traffic light"
923,12992.jpg,bicycle | biker | car | city street | cross | crosswalk | person | intersection | man | motorbike | motorcycle | push | ride | road | street corner | walk,"5 person, 4 car, 1 motorcycle, 1 traffic light"
924,13006.jpg,bicycle | bicycle helmet | biker | bike lane | car | city street | cross | crosswalk | person | intersection | man | pavement | ride | road | street corner,"5 person, 1 bicycle, 4 car, 2 handbag"
925,13020.jpg,car | city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | woman,"4 person, 4 car, 1 backpack, 4 handbag"
926,13034.jpg,car | city street | cross | crosswalk | person | man | pavement | road | street corner | walk,"5 person, 4 car, 1 traffic light, 1 handbag"
927,13048.jpg,car | city street | cross | crosswalk | person | man | pavement | road | shirt | street corner | walk,"4 person, 4 car, 1 traffic light, 2 handbag"
928,13062.jpg,car | city street | cross | crosswalk | curb | person | intersection | man | pavement | road | street corner | walk,"5 person, 5 car, 1 traffic light"
929,13076.jpg,car | city street | crosswalk | curb | drive | intersection | license plate | road | sedan | street corner | suv | white,"2 person, 5 car, 1 traffic light"
930,13090.jpg,car | city street | crosswalk | curb | drive | intersection | license plate | road | sedan | street corner | suv | white,"2 person, 5 car, 1 traffic light"
931,13104.jpg,car | city street | crosswalk | curb | drive | intersection | park | road | sedan | street corner | white,"2 person, 6 car"
932,13118.jpg,car | city street | crosswalk | curb | drive | intersection | park | road | sedan | street corner | white,"3 person, 4 car"
933,13132.jpg,car | city street | crosswalk | curb | drive | intersection | road | sedan | street corner | suv | white,"3 person, 5 car"
